0.0;267.0;0.0;240.0;0.0;0.0;207.0;74.0;189.0;225.0;66.0;0.0;381.0;170.0;342.0;2.0;45.0;299.0;280.0;33.0;0.0;0.0;288.0;162.0;202.0;332.0;166.0
0.0;534.0;0.0;480.0;0.0;0.0;414.0;185.0;546.0;450.0;165.0;0.0;846.0;425.0;708.0;8.0;108.0;662.0;643.0;132.0;0.0;0.0;576.0;396.0;550.0;791.0;415.0
0.0;801.0;0.0;720.0;0.0;0.0;621.0;296.0;903.0;675.0;264.0;0.0;1311.0;680.0;1074.0;14.0;171.0;1025.0;1006.0;231.0;0.0;0.0;864.0;630.0;898.0;1250.0;664.0
