0.0;57.0;88.0;0.0;69.0;45.0;0.0;80.0;42.0;0.0;174.0;0.0;98.0;90.0;9.0;40.0;90.0;0.0;36.0;59.0;98.0;346.0;74.0;96.0;274.0;39.0;10.0;472.0;0.0;0.0;0.0;285.0;139.0;68.0
0.0;228.0;328.0;0.0;138.0;90.0;0.0;200.0;168.0;0.0;435.0;0.0;326.0;213.0;36.0;100.0;360.0;0.0;90.0;236.0;392.0;793.0;296.0;192.0;799.0;78.0;40.0;1039.0;0.0;0.0;0.0;570.0;328.0;170.0
0.0;399.0;568.0;0.0;207.0;135.0;0.0;320.0;294.0;0.0;696.0;0.0;554.0;336.0;63.0;160.0;630.0;0.0;144.0;413.0;686.0;1240.0;518.0;288.0;1324.0;117.0;70.0;1606.0;0.0;0.0;0.0;855.0;517.0;272.0
